t,x,y,yaw
1.85,-6.0558,-0.7538,1.695
1.867,-6.0568,-0.7455,1.6904
1.883,-6.0577,-0.7372,1.6859
1.9,-6.0586,-0.7289,1.6816
1.917,-6.0595,-0.7206,1.6774
1.933,-6.0604,-0.7123,1.6734
1.95,-6.0612,-0.704,1.6694
1.967,-6.062,-0.6957,1.6656
1.983,-6.0628,-0.6874,1.662
2.0,-6.0635,-0.6791,1.6584
2.017,-6.0642,-0.6708,1.655
2.033,-6.0649,-0.6625,1.6516
2.05,-6.0655,-0.6542,1.6484
2.067,-6.0661,-0.6458,1.6453
2.083,-6.0667,-0.6375,1.6422
2.1,-6.0673,-0.6292,1.6393
2.117,-6.0678,-0.6209,1.6365
2.133,-6.0684,-0.6125,1.6337
2.15,-6.0689,-0.6042,1.6311
2.167,-6.0694,-0.5959,1.6285
2.183,-6.0698,-0.5875,1.626
2.2,-6.0703,-0.5792,1.6236
2.217,-6.0707,-0.5709,1.6213
2.233,-6.0711,-0.5625,1.619
2.25,-6.0715,-0.5542,1.6168
2.267,-6.0718,-0.5459,1.6147
2.283,-6.0722,-0.5375,1.6127
2.3,-6.0725,-0.5292,1.6107
2.317,-6.0728,-0.5208,1.6088
2.333,-6.0731,-0.5125,1.6069
2.35,-6.0734,-0.5042,1.6051
2.367,-6.0737,-0.4958,1.6034
2.383,-6.0739,-0.4875,1.6017
2.4,-6.0742,-0.4791,1.6001
2.417,-6.0744,-0.4708,1.5985
2.433,-6.0746,-0.4624,1.597
2.45,-6.0748,-0.4541,1.5955
2.467,-6.075,-0.4457,1.5941
2.483,-6.0752,-0.4374,1.5927
2.5,-6.0754,-0.429,1.5914
2.517,-6.0756,-0.4207,1.5901
2.533,-6.0757,-0.4123,1.5888
2.55,-6.0758,-0.404,1.5876
2.567,-6.076,-0.3956,1.5865
2.583,-6.0761,-0.3873,1.5853
2.6,-6.0762,-0.3789,1.5842
2.617,-6.0763,-0.3706,1.5832
2.633,-6.0764,-0.3622,1.5822
2.65,-6.0765,-0.3539,1.5812
2.667,-6.0766,-0.3455,1.5802
2.683,-6.0766,-0.3372,1.5793
2.7,-6.0767,-0.3288,1.5784
2.717,-6.0768,-0.3205,1.5776
2.733,-6.0768,-0.3121,1.5767
2.75,-6.0769,-0.3038,1.5759
2.767,-6.0769,-0.2954,1.5751
2.783,-6.0769,-0.2871,1.5744
2.8,-6.0769,-0.2787,1.5737
2.817,-6.077,-0.2704,1.5729
2.833,-6.077,-0.262,1.5723
2.85,-6.077,-0.2537,1.5716
2.867,-6.077,-0.2453,1.5709
2.883,-6.077,-0.237,1.5703
2.9,-6.077,-0.2286,1.5697
2.917,-6.0769,-0.2203,1.5691
2.933,-6.0769,-0.2119,1.5686
2.95,-6.0769,-0.2036,1.568
2.967,-6.0769,-0.1952,1.5675
2.983,-6.0769,-0.1869,1.567
3.0,-6.0768,-0.1785,1.5665
3.017,-6.0768,-0.1702,1.5661
3.033,-6.0767,-0.1618,1.5656
3.05,-6.0767,-0.1535,1.5652
3.067,-6.0766,-0.1451,1.5647
3.083,-6.0766,-0.1368,1.5643
3.1,-6.0765,-0.1284,1.5639
3.117,-6.0765,-0.12,1.5635
3.133,-6.0764,-0.1117,1.5632
3.15,-6.0763,-0.1033,1.5628
3.167,-6.0763,-0.095,1.5624
3.183,-6.0762,-0.0866,1.5621
3.2,-6.0761,-0.0783,1.5618
3.217,-6.076,-0.0699,1.5614
3.233,-6.0759,-0.0616,1.5611
3.25,-6.0759,-0.0532,1.5608
3.267,-6.0758,-0.0449,1.5605
3.283,-6.0757,-0.0365,1.5602
3.3,-6.0756,-0.0282,1.56
3.317,-6.0755,-0.0198,1.5597
3.333,-6.0754,-0.0115,1.5594
3.35,-6.0753,-0.0031,1.5592
3.367,-6.0752,0.0052,1.5589
3.383,-6.0751,0.0136,1.5587
3.4,-6.075,0.0219,1.5585
3.417,-6.0749,0.0303,1.5583
3.433,-6.0748,0.0386,1.5581
3.45,-6.0747,0.047,1.5579
3.467,-6.0746,0.0553,1.5577
3.483,-6.0744,0.0637,1.5575
3.5,-6.0743,0.072,1.5573
3.517,-6.0742,0.0804,1.5571
3.533,-6.0741,0.0887,1.557
3.55,-6.074,0.0971,1.5568
3.567,-6.0739,0.1054,1.5567
3.583,-6.0737,0.1138,1.5565
3.6,-6.0736,0.1221,1.5564
3.617,-6.0735,0.1305,1.5563
3.633,-6.0734,0.1388,1.5562
3.65,-6.0733,0.1472,1.556
3.667,-6.0731,0.1555,1.5559
3.683,-6.073,0.1639,1.5558
3.7,-6.0729,0.1722,1.5557
3.717,-6.0727,0.1806,1.5556
3.733,-6.0726,0.1889,1.5556
3.75,-6.0725,0.1973,1.5555
3.767,-6.0724,0.2056,1.5554
3.783,-6.0722,0.214,1.5553
3.8,-6.0721,0.2223,1.5553
3.817,-6.072,0.2307,1.5552
3.833,-6.0718,0.2391,1.5551
3.85,-6.0717,0.2474,1.5551
3.867,-6.0716,0.2558,1.555
3.883,-6.0714,0.2641,1.555
3.9,-6.0713,0.2725,1.5549
3.917,-6.0712,0.2808,1.5549
3.933,-6.071,0.2892,1.5549
3.95,-6.0709,0.2975,1.5548
3.967,-6.0708,0.3059,1.5548
3.983,-6.0706,0.3142,1.5548
4.0,-6.0705,0.3226,1.5548
4.017,-6.0704,0.3309,1.5548
4.033,-6.0702,0.3393,1.5547
4.05,-6.0701,0.3476,1.5547
4.067,-6.07,0.356,1.5547
4.083,-6.0698,0.3643,1.5547
4.1,-6.0697,0.3727,1.5547
4.117,-6.0696,0.381,1.5547
4.133,-6.0694,0.3894,1.5548
4.15,-6.0693,0.3977,1.5548
4.167,-6.0691,0.4061,1.5548
4.183,-6.069,0.4144,1.5548
4.2,-6.0689,0.4228,1.5548
4.217,-6.0687,0.4311,1.5548
4.233,-6.0686,0.4395,1.5548
4.25,-6.0685,0.4478,1.5548
4.267,-6.0683,0.4562,1.5549
4.283,-6.0682,0.4645,1.5549
4.3,-6.0681,0.4729,1.5549
4.317,-6.0679,0.4812,1.5549
4.333,-6.0678,0.4896,1.5549
4.35,-6.0677,0.4979,1.5549
4.367,-6.0675,0.5063,1.555
4.383,-6.0674,0.5146,1.555
4.4,-6.0673,0.523,1.555
4.417,-6.0671,0.5313,1.555
4.433,-6.067,0.5396,1.555
4.45,-6.0669,0.548,1.5551
4.467,-6.0667,0.5563,1.5551
4.483,-6.0666,0.5647,1.5551
4.5,-6.0665,0.573,1.5551
4.517,-6.0664,0.5814,1.5551
4.533,-6.0662,0.5897,1.5551
4.55,-6.0661,0.5981,1.5552
4.567,-6.066,0.6064,1.5552
4.583,-6.0658,0.6148,1.5552
4.6,-6.0657,0.6231,1.5552
4.617,-6.0656,0.6315,1.5552
4.633,-6.0654,0.6398,1.5553
4.65,-6.0653,0.6482,1.5553
4.667,-6.0652,0.6565,1.5553
4.683,-6.0651,0.6649,1.5553
4.7,-6.0649,0.6732,1.5553
4.717,-6.0648,0.6816,1.5553
4.733,-6.0647,0.6899,1.5554
4.75,-6.0645,0.6983,1.5554
4.767,-6.0644,0.7066,1.5554
4.783,-6.0643,0.715,1.5554
4.8,-6.0642,0.7233,1.5554
4.817,-6.064,0.7317,1.5554
4.833,-6.0639,0.74,1.5555
4.85,-6.0638,0.7484,1.5555
4.867,-6.0637,0.7567,1.5555
4.883,-6.0635,0.7651,1.5555
4.9,-6.0634,0.7734,1.5555
4.917,-6.0633,0.7818,1.5555
4.933,-6.0632,0.7901,1.5555
4.95,-6.063,0.7985,1.5555
4.967,-6.0629,0.8068,1.5555
4.983,-6.0628,0.8152,1.5556
5.0,-6.0626,0.8235,1.5556
5.017,-6.0625,0.8319,1.5556
5.033,-6.0624,0.8402,1.5556
5.05,-6.0623,0.8486,1.5556
5.067,-6.0621,0.8569,1.5556
5.083,-6.062,0.8653,1.5556
5.1,-6.0619,0.8736,1.5556
5.117,-6.0618,0.882,1.5556
5.133,-6.0616,0.8903,1.5556
5.15,-6.0615,0.8987,1.5556
5.167,-6.0614,0.907,1.5556
5.183,-6.0613,0.9154,1.5556
5.2,-6.0611,0.9237,1.5556
5.217,-6.061,0.9321,1.5556
5.233,-6.0609,0.9404,1.5557
5.25,-6.0607,0.9488,1.5557
5.267,-6.0606,0.9571,1.5557
5.283,-6.0605,0.9655,1.5557
5.3,-6.0604,0.9738,1.5556
5.317,-6.0602,0.9822,1.5557
5.333,-6.0601,0.9905,1.5557
5.35,-6.06,0.9989,1.5556
5.367,-6.0599,1.0072,1.5556
5.383,-6.0597,1.0156,1.5556
5.4,-6.0596,1.0239,1.5556
5.417,-6.0595,1.0318,1.5561
5.433,-6.0594,1.0391,1.5563
5.45,-6.0593,1.0459,1.5558
5.467,-6.0592,1.0525,1.5546
5.483,-6.0591,1.0592,1.5527
5.5,-6.0589,1.0659,1.5501
5.517,-6.0588,1.0726,1.5468
5.533,-6.0586,1.0793,1.5428
5.55,-6.0584,1.0859,1.5381
5.567,-6.0581,1.0926,1.5326
5.583,-6.0578,1.0993,1.5264
5.6,-6.0575,1.106,1.5195
5.617,-6.0571,1.1126,1.5119
5.633,-6.0566,1.1193,1.5036
5.65,-6.0561,1.1259,1.4947
5.667,-6.0556,1.1326,1.4856
5.683,-6.0549,1.1393,1.4766
5.7,-6.0542,1.1459,1.4679
5.717,-6.0535,1.1526,1.4599
5.733,-6.0527,1.1592,1.4521
5.75,-6.0518,1.1658,1.4443
5.767,-6.051,1.1725,1.4365
5.783,-6.05,1.1791,1.4287
5.8,-6.049,1.1857,1.4208
5.817,-6.048,1.1923,1.4128
5.833,-6.0469,1.1988,1.4047
5.85,-6.0457,1.2054,1.3966
5.867,-6.0445,1.2119,1.3884
5.883,-6.0432,1.2185,1.3802
5.9,-6.0419,1.225,1.372
5.917,-6.0406,1.2315,1.3643
5.933,-6.0392,1.238,1.3573
5.95,-6.0377,1.2445,1.3507
5.967,-6.0362,1.251,1.3441
5.983,-6.0347,1.2575,1.3375
6.0,-6.0331,1.2639,1.3309
6.017,-6.0315,1.2704,1.3249
6.033,-6.0298,1.2769,1.3196
6.05,-6.0281,1.2833,1.3145
6.067,-6.0264,1.2898,1.3096
6.083,-6.0247,1.2962,1.3046
6.1,-6.0229,1.3026,1.2996
6.117,-6.0211,1.309,1.2946
6.133,-6.0192,1.3154,1.2896
6.15,-6.0173,1.3218,1.2846
6.167,-6.0154,1.3282,1.2802
6.183,-6.0135,1.3346,1.2765
6.2,-6.0115,1.341,1.2731
6.217,-6.0095,1.3474,1.2697
6.233,-6.0075,1.3537,1.2664
6.25,-6.0055,1.3601,1.263
6.267,-6.0035,1.3664,1.2596
6.283,-6.0014,1.3728,1.2562
6.3,-5.9993,1.3791,1.2528
6.317,-5.9972,1.3855,1.2494
6.333,-5.9951,1.3918,1.2461
6.35,-5.9929,1.3981,1.2427
6.367,-5.9908,1.4044,1.2399
6.383,-5.9886,1.4107,1.2378
6.4,-5.9864,1.417,1.2361
6.417,-5.9842,1.4233,1.2343
6.433,-5.982,1.4297,1.2326
6.45,-5.9797,1.4359,1.2308
6.467,-5.9775,1.4422,1.2291
6.483,-5.9752,1.4485,1.2273
6.5,-5.973,1.4548,1.2256
6.517,-5.9707,1.4611,1.2238
6.533,-5.9684,1.4674,1.222
6.55,-5.9661,1.4737,1.2203
6.567,-5.9638,1.4799,1.2185
6.583,-5.9615,1.4862,1.2168
6.6,-5.9592,1.4925,1.215
6.617,-5.9568,1.4987,1.2132
6.633,-5.9545,1.505,1.2115
6.65,-5.9521,1.5112,1.2103
6.667,-5.9498,1.5175,1.2099
6.683,-5.9474,1.5237,1.2098
6.7,-5.945,1.53,1.2091
6.717,-5.9427,1.5362,1.2077
6.733,-5.9403,1.5425,1.2062
6.75,-5.9379,1.5487,1.2047
6.767,-5.9355,1.555,1.2032
6.783,-5.9331,1.5612,1.2017
6.8,-5.9307,1.5674,1.2001
6.817,-5.9282,1.5737,1.1985
6.833,-5.9258,1.5799,1.1969
6.85,-5.9233,1.5861,1.1953
6.867,-5.9209,1.5923,1.1937
6.883,-5.9184,1.5985,1.192
6.9,-5.9159,1.6047,1.1903
6.917,-5.9134,1.6109,1.1886
6.933,-5.9109,1.6171,1.1869
6.95,-5.9084,1.6233,1.1852
6.967,-5.9059,1.6295,1.1835
6.983,-5.9033,1.6357,1.1818
7.0,-5.9008,1.6418,1.1805
7.017,-5.8983,1.648,1.1801
7.033,-5.8957,1.6542,1.18
7.05,-5.8932,1.6604,1.1799
7.067,-5.8906,1.6666,1.1797
7.083,-5.8881,1.6727,1.1796
7.1,-5.8855,1.6789,1.1795
7.117,-5.883,1.6851,1.1793
7.133,-5.8804,1.6913,1.1792
7.15,-5.8779,1.6975,1.1791
7.167,-5.8753,1.7036,1.1789
7.183,-5.8728,1.7098,1.1788
7.2,-5.8702,1.716,1.1786
7.217,-5.8677,1.7222,1.1785
7.233,-5.8651,1.7283,1.1784
7.25,-5.8625,1.7345,1.1782
7.267,-5.86,1.7407,1.1781
7.283,-5.8574,1.7469,1.178
7.3,-5.8549,1.753,1.1778
7.317,-5.8523,1.7592,1.1777
7.333,-5.8497,1.7654,1.1776
7.35,-5.8472,1.7716,1.1775
7.367,-5.8446,1.7777,1.1773
7.383,-5.8421,1.7839,1.1772
7.4,-5.8395,1.7901,1.1767
7.417,-5.8369,1.7963,1.1755
7.433,-5.8343,1.8024,1.1741
7.45,-5.8317,1.8086,1.1727
7.467,-5.8291,1.8147,1.1718
7.483,-5.8267,1.8205,1.1716
7.5,-5.8245,1.8256,1.1714
7.517,-5.8226,1.8303,1.1714
7.533,-5.8208,1.8345,1.1713
7.55,-5.8192,1.8384,1.1712
7.567,-5.8175,1.8422,1.171
7.583,-5.8159,1.8461,1.1709
7.6,-5.8143,1.8499,1.1708
7.617,-5.8126,1.8538,1.1707
7.633,-5.811,1.8577,1.1705
7.65,-5.8094,1.8615,1.1704
7.667,-5.8078,1.8654,1.1703
7.683,-5.8061,1.8692,1.1702
7.7,-5.8045,1.8731,1.17
7.717,-5.8029,1.8769,1.1699
7.733,-5.8012,1.8808,1.1698
7.75,-5.7996,1.8846,1.1697
7.767,-5.7979,1.8885,1.1696
7.783,-5.7963,1.8923,1.1694
7.8,-5.7947,1.8962,1.1693
7.817,-5.793,1.9,1.1692
7.833,-5.7914,1.9039,1.1691
7.85,-5.7898,1.9077,1.169
7.867,-5.7881,1.9116,1.1689
7.883,-5.7865,1.9154,1.1688
7.9,-5.7848,1.9193,1.1687
7.917,-5.7832,1.9231,1.1686
7.933,-5.7816,1.927,1.1685
7.95,-5.7799,1.9308,1.1684
7.967,-5.7783,1.9347,1.1683
7.983,-5.7767,1.9385,1.1682
8.0,-5.775,1.9424,1.1682
8.017,-5.7734,1.9462,1.1681
8.033,-5.7717,1.9501,1.168
8.05,-5.7701,1.9539,1.1684
8.067,-5.7685,1.9578,1.1695
8.083,-5.7668,1.9616,1.1708
8.1,-5.7652,1.9655,1.1722
8.117,-5.7636,1.9693,1.1735
8.133,-5.762,1.9732,1.1749
8.15,-5.7604,1.9771,1.1762
8.167,-5.7588,1.9809,1.177
8.183,-5.7572,1.9848,1.1773
8.2,-5.7556,1.9887,1.1774
8.217,-5.754,1.9925,1.1774
8.233,-5.7524,1.9964,1.1775
8.25,-5.7507,2.0002,1.1776
8.267,-5.7491,2.0041,1.1777
8.283,-5.7475,2.008,1.1778
8.3,-5.7459,2.0118,1.1778
8.317,-5.7443,2.0157,1.1779
8.333,-5.7427,2.0196,1.178
8.35,-5.7411,2.0234,1.1781
8.367,-5.7395,2.0273,1.1782
8.383,-5.7379,2.0312,1.1782
8.4,-5.7363,2.035,1.1783
8.417,-5.7347,2.0389,1.1784
8.433,-5.7331,2.0428,1.1785
8.45,-5.7315,2.0466,1.1786
8.467,-5.7299,2.0505,1.1786
8.483,-5.7283,2.0543,1.1787
8.5,-5.7268,2.0582,1.1788
8.517,-5.7252,2.0621,1.1789
8.533,-5.7236,2.0659,1.1789
8.55,-5.722,2.0698,1.179
8.567,-5.7204,2.0737,1.1791
8.583,-5.7188,2.0775,1.1791
8.6,-5.7172,2.0814,1.1792
8.617,-5.7156,2.0853,1.1793
8.633,-5.714,2.0891,1.1794
8.65,-5.7124,2.093,1.1794
8.667,-5.7108,2.0969,1.1795
8.683,-5.7092,2.1007,1.1796
8.7,-5.7076,2.1046,1.1796
8.717,-5.706,2.1085,1.1797
8.733,-5.7044,2.1123,1.1797
8.75,-5.7028,2.1162,1.1798
8.767,-5.7012,2.1201,1.1799
8.783,-5.6996,2.1239,1.1799
8.8,-5.698,2.1278,1.18
8.817,-5.6964,2.1317,1.18
8.833,-5.6949,2.1355,1.1805
8.85,-5.6933,2.1394,1.1816
8.867,-5.6917,2.1433,1.1823
8.883,-5.6901,2.1472,1.1825
8.9,-5.6885,2.151,1.1826
8.917,-5.6869,2.1549,1.1826
8.933,-5.6854,2.1588,1.1827
8.95,-5.6838,2.1626,1.1828
8.967,-5.6822,2.1665,1.1829
8.983,-5.6806,2.1704,1.1829
9.0,-5.679,2.1743,1.183
9.017,-5.6774,2.1781,1.1831
9.033,-5.6759,2.182,1.1831
9.05,-5.6743,2.1859,1.1832
9.067,-5.6727,2.1898,1.1833
9.083,-5.6711,2.1936,1.1834
9.1,-5.6695,2.1975,1.1834
9.117,-5.668,2.2014,1.1835
9.133,-5.6664,2.2052,1.1836
9.15,-5.6648,2.2091,1.1836
9.167,-5.6632,2.213,1.1837
9.183,-5.6616,2.2169,1.1838
9.2,-5.6601,2.2207,1.1838
9.217,-5.6585,2.2246,1.1839
9.233,-5.6569,2.2285,1.1839
9.25,-5.6553,2.2324,1.184
9.267,-5.6538,2.2362,1.184
9.283,-5.6522,2.2401,1.1841
9.3,-5.6506,2.244,1.1841
9.317,-5.649,2.2479,1.1842
9.333,-5.6475,2.2517,1.1846
9.35,-5.6459,2.2556,1.1858
9.367,-5.6443,2.2595,1.1871
9.383,-5.6428,2.2634,1.1884
9.4,-5.6412,2.2673,1.1898
9.417,-5.6396,2.2711,1.1911
9.433,-5.6381,2.275,1.1924
9.45,-5.6366,2.2789,1.1933
9.467,-5.635,2.2828,1.1935
9.483,-5.6335,2.2867,1.1936
9.5,-5.6319,2.2906,1.1937
9.517,-5.6304,2.2945,1.1938
9.533,-5.6289,2.2984,1.1939
9.55,-5.6273,2.3023,1.1939
9.567,-5.6258,2.3061,1.194
9.583,-5.6242,2.31,1.1941
9.6,-5.6227,2.3139,1.1942
9.617,-5.6212,2.3178,1.1942
9.633,-5.6196,2.3217,1.1943
9.65,-5.6181,2.3256,1.1944
9.667,-5.6166,2.3295,1.1945
9.683,-5.615,2.3334,1.1945
9.7,-5.6135,2.3373,1.1946
9.717,-5.6119,2.3411,1.1947
9.733,-5.6104,2.345,1.1948
9.75,-5.6089,2.3489,1.1949
9.767,-5.6073,2.3528,1.1949
9.783,-5.6058,2.3567,1.1954
9.8,-5.6043,2.3606,1.1965
9.817,-5.6028,2.3645,1.1978
9.833,-5.6012,2.3684,1.1992
9.85,-5.5997,2.3723,1.2005
9.867,-5.5982,2.3762,1.2019
9.883,-5.5967,2.3801,1.2032
9.9,-5.5952,2.384,1.2045
9.917,-5.5937,2.3879,1.2059
9.933,-5.5922,2.3918,1.2072
9.95,-5.5907,2.3958,1.2081
9.967,-5.5893,2.3997,1.2085
9.983,-5.5878,2.4036,1.2086
10.0,-5.5863,2.4075,1.2087
10.017,-5.5848,2.4114,1.2088
10.033,-5.5833,2.4153,1.2089
10.05,-5.5819,2.4192,1.2089
10.067,-5.5804,2.4231,1.209
10.083,-5.5789,2.427,1.2091
10.1,-5.5774,2.431,1.2092
10.117,-5.5759,2.4349,1.2093
10.133,-5.5745,2.4388,1.2093
10.15,-5.573,2.4427,1.2094
10.167,-5.5715,2.4466,1.2099
10.183,-5.57,2.4505,1.211
10.2,-5.5686,2.4544,1.2123
10.217,-5.5671,2.4584,1.2136
10.233,-5.5656,2.4623,1.215
10.25,-5.5642,2.4662,1.2163
10.267,-5.5627,2.4701,1.2177
10.283,-5.5613,2.4741,1.219
10.3,-5.5599,2.478,1.2204
10.317,-5.5584,2.4819,1.2217
10.333,-5.557,2.4859,1.223
10.35,-5.5556,2.4898,1.2244
10.367,-5.5542,2.4937,1.2257
10.383,-5.5528,2.4977,1.2267
10.4,-5.5514,2.5016,1.227
10.417,-5.5499,2.5056,1.2271
10.433,-5.5485,2.5095,1.2272
10.45,-5.5471,2.5134,1.2273
10.467,-5.5457,2.5174,1.2274
10.483,-5.5443,2.5213,1.228
10.5,-5.5429,2.5253,1.2292
10.517,-5.5415,2.5292,1.2305
10.533,-5.5401,2.5331,1.2318
10.55,-5.5387,2.5371,1.2332
10.567,-5.5373,2.541,1.2345
10.583,-5.536,2.545,1.2358
10.6,-5.5346,2.549,1.2372
10.617,-5.5332,2.5529,1.2385
10.633,-5.5319,2.5569,1.2399
10.65,-5.5305,2.5608,1.2412
10.667,-5.5292,2.5648,1.2425
10.683,-5.5278,2.5688,1.2439
10.7,-5.5265,2.5727,1.2452
10.717,-5.5252,2.5767,1.2466
10.733,-5.5238,2.5807,1.2479
10.75,-5.5225,2.5846,1.2493
10.767,-5.5212,2.5886,1.2507
10.783,-5.5199,2.5926,1.252
10.8,-5.5186,2.5966,1.2534
10.817,-5.5173,2.6005,1.2548
10.833,-5.516,2.6045,1.2562
10.85,-5.5147,2.6085,1.2576
10.867,-5.5134,2.6125,1.259
10.883,-5.5121,2.6165,1.2605
10.9,-5.5108,2.6204,1.2619
10.917,-5.5096,2.6244,1.2634
10.933,-5.5083,2.6284,1.2649
10.95,-5.5071,2.6324,1.2663
10.967,-5.5058,2.6364,1.2678
10.983,-5.5046,2.6404,1.2694
11.0,-5.5033,2.6444,1.2709
11.017,-5.5021,2.6484,1.2724
11.033,-5.5009,2.6524,1.274
11.05,-5.4997,2.6564,1.2756
11.067,-5.4985,2.6604,1.2771
11.083,-5.4973,2.6644,1.2787
11.1,-5.4961,2.6684,1.2803
11.117,-5.4949,2.6724,1.282
11.133,-5.4937,2.6764,1.2836
11.15,-5.4925,2.6804,1.2852
11.167,-5.4913,2.6844,1.2869
11.183,-5.4902,2.6884,1.2885
11.2,-5.489,2.6925,1.2902
11.217,-5.4879,2.6965,1.2919
11.233,-5.4867,2.7005,1.2935
11.25,-5.4856,2.7045,1.2952
11.267,-5.4845,2.7085,1.2969
11.283,-5.4833,2.7126,1.2985
11.3,-5.4822,2.7166,1.3002
11.317,-5.4811,2.7206,1.3019
11.333,-5.48,2.7247,1.3036
11.35,-5.4789,2.7287,1.3053
11.367,-5.4778,2.7327,1.307
11.383,-5.4767,2.7368,1.3087
11.4,-5.4757,2.7408,1.3104
11.417,-5.4746,2.7448,1.3121
11.433,-5.4735,2.7489,1.3138
11.45,-5.4725,2.7529,1.3155
11.467,-5.4714,2.757,1.3172
11.483,-5.4704,2.761,1.3189
11.5,-5.4693,2.7651,1.3206
11.517,-5.4683,2.7691,1.3222
11.533,-5.4673,2.7732,1.3239
11.55,-5.4663,2.7772,1.3256
11.567,-5.4653,2.7813,1.3273
11.583,-5.4643,2.7853,1.329
11.6,-5.4633,2.7894,1.3307
11.617,-5.4623,2.7935,1.3324
11.633,-5.4613,2.7975,1.3341
